measnum,varname,strain,strainid,sex,mean,nmice,sd,sem,cv,minval,maxval,zscore
62077,rad_pct_L,BXD80,1180,m,28.4,5,1.72,0.771,0.0606,26.3,30.2,1.53
62077,rad_pct_L,BXD81,1181,m,25.4,5,1.18,0.526,0.0463,24.4,27.4,-0.63
62077,rad_pct_L,BXD84,1184,m,26.1,5,1.28,0.572,0.0491,24.7,28.0,-0.12
62077,rad_pct_L,BXD85,1185,m,27.7,2,0.417,0.295,0.0151,27.4,27.9,1.02
62077,rad_pct_L,BXD86,1186,m,26.9,4,0.744,0.372,0.0277,26.2,27.9,0.45
62077,rad_pct_L,BXD87,1187,m,26.9,5,2.01,0.897,0.0745,24.2,29.4,0.45
62077,rad_pct_L,BXD89,1189,m,26.5,5,1.40,0.627,0.0528,24.2,27.9,0.16
62077,rad_pct_L,BXD90,1190,m,23.8,3,2.10,1.21,0.0883,21.5,25.6,-1.78
62077,rad_pct_L,BXD96,1196,m,26.4,5,1.27,0.569,0.0482,25.0,28.1,0.09
62077,rad_pct_L,BXD97,1197,m,27.9,4,0.530,0.265,0.0190,27.5,28.6,1.17
62077,rad_pct_L,BXD98,1198,m,26.2,4,0.808,0.404,0.0308,25.5,27.4,-0.05
62077,rad_pct_L,C57BL/6J,7,m,24.7,5,1.75,0.781,0.0706,22.8,26.9,-1.13
62077,rad_pct_L,DBA/2J,8,m,27.9,5,0.630,0.282,0.0226,27.3,28.8,1.17
62078,rad_pct_R,BXD1,1101,f,27.2,1,0,0,0,27.2,27.2,0.76
62078,rad_pct_R,BXD100,1100,f,27.5,5,0.946,0.423,0.0344,26.2,28.2,1.04
62078,rad_pct_R,BXD101,1091,f,26.8,3,0.554,0.320,0.0207,26.4,27.4,0.39
62078,rad_pct_R,BXD102,1092,f,26.3,5,1.26,0.565,0.0480,24.9,28.1,-0.08
62078,rad_pct_R,BXD11,1111,f,25.5,5,1.99,0.888,0.0778,22.1,27.1,-0.83
62078,rad_pct_R,BXD13,1113,f,24.4,5,1.22,0.547,0.0502,22.3,25.4,-1.86
62078,rad_pct_R,BXD14,1114,f,27.3,5,1.14,0.510,0.0418,26.0,29.1,0.86
62078,rad_pct_R,BXD15,1115,f,26.2,5,0.645,0.288,0.0246,25.1,26.7,-0.18
62078,rad_pct_R,BXD16,1116,f,25.8,5,2.18,0.973,0.0845,23.1,28.6,-0.55
62078,rad_pct_R,BXD18,1118,f,28.2,1,0,0,0,28.2,28.2,1.70
62078,rad_pct_R,BXD19,1119,f,24.7,1,0,0,0,24.7,24.7,-1.58
62078,rad_pct_R,BXD2,1102,f,28.7,5,0.791,0.354,0.0275,27.7,29.7,2.17
62078,rad_pct_R,BXD21,1121,f,25.1,5,0.649,0.290,0.0259,24.1,25.6,-1.21
62078,rad_pct_R,BXD27,1127,f,28.6,5,0.672,0.301,0.0235,27.5,29.2,2.07
62078,rad_pct_R,BXD28,1128,f,27.8,5,1.40,0.627,0.0504,26.8,30.2,1.32
62078,rad_pct_R,BXD31,1131,f,26.7,5,1.11,0.495,0.0414,24.9,27.9,0.29
62078,rad_pct_R,BXD32,1132,f,26.9,5,0.628,0.281,0.0233,26.1,27.6,0.48
62078,rad_pct_R,BXD34,1134,f,25.6,1,0,0,0,25.6,25.6,-0.74
62078,rad_pct_R,BXD39,1139,f,25.9,5,1.31,0.586,0.0506,25.0,28.1,-0.46
62078,rad_pct_R,BXD40,1140,f,26.1,5,0.831,0.372,0.0319,24.9,26.8,-0.27
62078,rad_pct_R,BXD42,1142,f,25.4,5,0.915,0.409,0.0360,24.5,26.6,-0.92
62078,rad_pct_R,BXD43,1143,f,27.6,5,1.49,0.664,0.0538,26.1,29.1,1.14
62078,rad_pct_R,BXD44,1144,f,26.4,5,0.547,0.244,0.0207,25.8,27.3,0.01
62078,rad_pct_R,BXD48,1148,f,26.8,5,0.711,0.318,0.0265,25.9,27.8,0.39
62078,rad_pct_R,BXD49,1149,f,25.5,4,1.02,0.509,0.0399,24.3,26.7,-0.83
62078,rad_pct_R,BXD50,1150,f,26.9,5,0.630,0.282,0.0234,26.1,27.7,0.48
62078,rad_pct_R,BXD51,1151,f,27.3,5,0.416,0.186,0.0153,26.9,27.8,0.86
62078,rad_pct_R,BXD6,1106,f,26.6,5,0.922,0.413,0.0346,25.3,27.6,0.20
62078,rad_pct_R,BXD61,1161,f,25.5,5,0.529,0.237,0.0208,24.8,26.2,-0.83
62078,rad_pct_R,BXD62,1162,f,23.9,5,2.36,1.06,0.0987,20.7,26.4,-2.33
62078,rad_pct_R,BXD65,1165,f,26.1,3,1.24,0.714,0.0473,24.7,27.0,-0.27
62078,rad_pct_R,BXD66,1166,f,25.9,2,0.141,0.100,0.00545,25.8,26.0,-0.46
62078,rad_pct_R,BXD68,1168,f,27.6,2,0.297,0.210,0.0108,27.4,27.8,1.14
62078,rad_pct_R,BXD69,1169,f,27.1,4,0.564,0.282,0.0209,26.6,27.8,0.67
62078,rad_pct_R,BXD70,1170,f,27.0,5,1.66,0.742,0.0614,24.5,29.2,0.57
62078,rad_pct_R,BXD73,1173,f,26.7,5,2.26,1.01,0.0845,23.9,30.1,0.29
62078,rad_pct_R,BXD75,1175,f,26.8,5,1.27,0.568,0.0475,25.8,28.9,0.39
62078,rad_pct_R,BXD77,1177,f,26.8,2,1.60,1.13,0.0597,25.6,27.9,0.39
62078,rad_pct_R,BXD8,1108,f,24.2,5,1.49,0.668,0.0619,22.2,26.1,-2.05
62078,rad_pct_R,BXD80,1180,f,27.7,5,1.20,0.539,0.0436,26.2,29.2,1.23
62078,rad_pct_R,BXD81,1181,f,25.7,5,1.55,0.695,0.0606,23.9,27.5,-0.64
62078,rad_pct_R,BXD84,1184,f,26.0,5,1.79,0.799,0.0687,23.9,27.6,-0.36
62078,rad_pct_R,BXD85,1185,f,26.2,2,0.219,0.155,0.00835,26.1,26.4,-0.18
62078,rad_pct_R,BXD86,1186,f,25.5,5,2.38,1.06,0.0933,22.1,28.3,-0.83
62078,rad_pct_R,BXD87,1187,f,27.4,5,0.952,0.426,0.0348,26.3,28.1,0.95
62078,rad_pct_R,BXD89,1189,f,27.4,5,1.67,0.748,0.0611,25.5,29.9,0.95
62078,rad_pct_R,BXD90,1190,f,26.0,3,0.441,0.255,0.0170,25.6,26.5,-0.36
62078,rad_pct_R,BXD92,1192,f,25.1,1,0,0,0,25.1,25.1,-1.21
62078,rad_pct_R,BXD96,1196,f,25.6,5,1.41,0.630,0.0551,24.1,27.8,-0.74
62078,rad_pct_R,BXD97,1197,f,25.0,5,2.63,1.18,0.105,22.1,27.1,-1.30
62078,rad_pct_R,BXD98,1198,f,26.4,2,0.262,0.185,0.00991,26.2,26.6,0.01
62078,rad_pct_R,C57BL/6J,7,f,25.9,5,0.997,0.446,0.0386,24.4,26.9,-0.46
62078,rad_pct_R,DBA/2J,8,f,27.2,5,0.702,0.314,0.0258,26.4,28.1,0.76
62078,rad_pct_R,BXD1,1101,m,28.3,1,0,0,0,28.3,28.3,1.31
62078,rad_pct_R,BXD100,1100,m,27.3,5,1.17,0.524,0.0429,25.4,28.5,0.44
62078,rad_pct_R,BXD101,1091,m,26.7,4,0.626,0.313,0.0234,25.8,27.2,-0.08
62078,rad_pct_R,BXD102,1092,m,25.4,5,1.19,0.533,0.0468,24.1,26.9,-1.20
62078,rad_pct_R,BXD11,1111,m,26.9,5,1.62,0.723,0.0601,25.4,29.6,0.10
62078,rad_pct_R,BXD13,1113,m,25.2,5,1.21,0.542,0.0481,23.2,26.1,-1.37
62078,rad_pct_R,BXD14,1114,m,27.3,5,0.435,0.194,0.0159,26.8,27.9,0.44
62078,rad_pct_R,BXD15,1115,m,27.0,5,0.920,0.412,0.0341,25.7,28.1,0.18
62078,rad_pct_R,BXD16,1116,m,26.0,5,0.359,0.161,0.0138,25.5,26.4,-0.68
62078,rad_pct_R,BXD18,1118,m,25.5,1,0,0,0,25.5,25.5,-1.11
62078,rad_pct_R,BXD19,1119,m,27.6,1,0,0,0,27.6,27.6,0.70
62078,rad_pct_R,BXD2,1102,m,27.9,5,2.48,1.11,0.0890,25.3,31.8,0.96
62078,rad_pct_R,BXD21,1121,m,25.4,6,0.696,0.284,0.0274,24.6,26.3,-1.20
62078,rad_pct_R,BXD27,1127,m,28.2,5,1.09,0.487,0.0386,27.1,29.6,1.22
62078,rad_pct_R,BXD28,1128,m,27.9,5,1.00,0.448,0.0360,26.4,28.9,0.96
62078,rad_pct_R,BXD31,1131,m,26.6,4,1.05,0.524,0.0394,25.3,27.8,-0.16
62078,rad_pct_R,BXD32,1132,m,26.0,5,2.08,0.929,0.0799,22.4,27.5,-0.68
62078,rad_pct_R,BXD33,1133,m,28.7,1,0,0,0,28.7,28.7,1.65
62078,rad_pct_R,BXD34,1134,m,28.7,1,0,0,0,28.7,28.7,1.65
62078,rad_pct_R,BXD39,1139,m,26.9,5,1.30,0.580,0.0482,25.2,28.4,0.10
62078,rad_pct_R,BXD40,1140,m,25.8,5,0.839,0.375,0.0325,24.9,27.1,-0.85
62078,rad_pct_R,BXD42,1142,m,25.5,5,0.553,0.247,0.0217,24.8,26.2,-1.11
62078,rad_pct_R,BXD43,1143,m,28.7,5,1.59,0.711,0.0555,26.2,30.2,1.65
62078,rad_pct_R,BXD44,1144,m,25.4,5,1.16,0.519,0.0456,24.0,26.6,-1.20
62078,rad_pct_R,BXD48,1148,m,26.9,5,1.51,0.675,0.0561,25.6,29.1,0.10
62078,rad_pct_R,BXD49,1149,m,26.6,5,1.58,0.708,0.0596,24.9,29.1,-0.16
62078,rad_pct_R,BXD50,1150,m,26.6,5,1.08,0.482,0.0406,25.3,27.4,-0.16
62078,rad_pct_R,BXD51,1151,m,27.5,5,1.44,0.644,0.0524,25.6,29.4,0.61
62078,rad_pct_R,BXD6,1106,m,26.3,4,1.27,0.633,0.0481,25.4,28.2,-0.42
62078,rad_pct_R,BXD61,1161,m,24.0,5,1.29,0.575,0.0535,21.8,24.9,-2.41
62078,rad_pct_R,BXD62,1162,m,25.3,5,1.87,0.837,0.0741,22.3,27.4,-1.29
62078,rad_pct_R,BXD65,1165,m,26.1,5,1.13,0.504,0.0433,24.2,27.0,-0.60
62078,rad_pct_R,BXD66,1166,m,27.1,2,0.0636,0.0450,0.00235,27.1,27.1,0.27
62078,rad_pct_R,BXD68,1168,m,28.7,3,1.09,0.631,0.0380,27.5,29.6,1.65
62078,rad_pct_R,BXD69,1169,m,26.4,5,1.11,0.497,0.0421,25.1,28.0,-0.34
62078,rad_pct_R,BXD70,1170,m,26.3,5,0.396,0.177,0.0151,25.8,26.8,-0.42
62078,rad_pct_R,BXD71,1171,m,28.9,1,0,0,0,28.9,28.9,1.82
62078,rad_pct_R,BXD73,1173,m,26.4,5,1.18,0.526,0.0445,24.9,28.2,-0.34
62078,rad_pct_R,BXD75,1175,m,26.1,5,1.28,0.573,0.0491,24.3,27.8,-0.60
62078,rad_pct_R,BXD77,1177,m,26.7,2,2.45,1.73,0.0916,25.0,28.4,-0.08
62078,rad_pct_R,BXD8,1108,m,25.4,5,1.14,0.508,0.0447,24.4,26.7,-1.20
62078,rad_pct_R,BXD80,1180,m,28.1,5,1.22,0.545,0.0434,26.9,29.6,1.13
62078,rad_pct_R,BXD81,1181,m,26.0,5,0.287,0.129,0.0111,25.7,26.5,-0.68
62078,rad_pct_R,BXD84,1184,m,26.0,5,2.13,0.953,0.0818,23.7,28.6,-0.68
62078,rad_pct_R,BXD85,1185,m,28.2,2,0.247,0.175,0.00878,28.0,28.4,1.22
62078,rad_pct_R,BXD86,1186,m,26.9,4,1.92,0.960,0.0715,24.9,29.5,0.10
62078,rad_pct_R,BXD87,1187,m,27.9,5,0.195,0.0871,0.00698,27.7,28.2,0.96
62078,rad_pct_R,BXD89,1189,m,26.9,5,1.04,0.463,0.0384,25.1,27.5,0.10
62078,rad_pct_R,BXD90,1190,m,24.8,3,0.796,0.460,0.0321,24.2,25.7,-1.72
62078,rad_pct_R,BXD92,1192,m,26.8,1,0,0,0,26.8,26.8,0.01
62078,rad_pct_R,BXD96,1196,m,26.3,5,1.90,0.850,0.0721,24.3,28.8,-0.42
62078,rad_pct_R,BXD97,1197,m,26.5,4,1.16,0.580,0.0437,25.7,28.2,-0.25
62078,rad_pct_R,BXD98,1198,m,27.8,4,1.91,0.957,0.0687,26.6,30.6,0.87
62078,rad_pct_R,C57BL/6J,7,m,26.0,5,1.04,0.466,0.0401,25.2,27.7,-0.68
62078,rad_pct_R,DBA/2J,8,m,29.0,5,0.900,0.403,0.0311,27.9,30.1,1.91
62079,rad_pct_mean,BXD1,1101,f,26.7,1,0,0,0,26.7,26.7,0.57
62079,rad_pct_mean,BXD100,1100,f,26.9,5,0.991,0.443,0.0369,25.8,28.1,0.76
62079,rad_pct_mean,BXD101,1091,f,26.6,3,0.807,0.466,0.0303,26.1,27.5,0.48
62079,rad_pct_mean,BXD102,1092,f,25.9,5,1.05,0.468,0.0404,25.0,27.7,-0.18
62079,rad_pct_mean,BXD11,1111,f,25.6,5,0.970,0.434,0.0378,24.2,26.6,-0.46
62079,rad_pct_mean,BXD13,1113,f,24.5,5,0.679,0.304,0.0278,23.3,25.1,-1.49
62079,rad_pct_mean,BXD14,1114,f,27.0,5,1.12,0.502,0.0416,25.2,28.0,0.86
62079,rad_pct_mean,BXD15,1115,f,26.1,5,0.742,0.332,0.0285,25.2,27.0,0.01
62079,rad_pct_mean,BXD16,1116,f,25.8,5,2.06,0.922,0.0800,22.9,28.3,-0.27
62079,rad_pct_mean,BXD18,1118,f,27.6,1,0,0,0,27.6,27.6,1.42
62079,rad_pct_mean,BXD19,1119,f,23.2,1,0,0,0,23.2,23.2,-2.71
62079,rad_pct_mean,BXD2,1102,f,28.2,5,1.32,0.593,0.0469,26.2,29.6,1.98
62079,rad_pct_mean,BXD21,1121,f,24.8,5,0.463,0.207,0.0187,24.2,25.3,-1.21
62079,rad_pct_mean,BXD27,1127,f,28.1,5,1.15,0.513,0.0408,27.1,30.0,1.89
62079,rad_pct_mean,BXD28,1128,f,27.3,5,1.10,0.492,0.0403,26.1,29.1,1.14
62079,rad_pct_mean,BXD31,1131,f,26.5,5,1.02,0.457,0.0385,25.4,27.8,0.39
62079,rad_pct_mean,BXD32,1132,f,26.4,5,0.507,0.227,0.0192,25.9,27.2,0.29
62079,rad_pct_mean,BXD34,1134,f,26.4,1,0,0,0,26.4,26.4,0.29
62079,rad_pct_mean,BXD39,1139,f,26.0,5,1.12,0.499,0.0429,24.9,27.6,-0.08
62079,rad_pct_mean,BXD40,1140,f,25.5,5,0.567,0.254,0.0223,24.8,26.0,-0.55
62079,rad_pct_mean,BXD42,1142,f,24.9,5,1.07,0.479,0.0431,23.7,26.5,-1.12
62079,rad_pct_mean,BXD43,1143,f,27.6,5,1.17,0.524,0.0425,26.0,29.0,1.42
62079,rad_pct_mean,BXD44,1144,f,26.2,5,1.04,0.466,0.0398,24.6,27.1,0.10
62079,rad_pct_mean,BXD48,1148,f,26.3,5,0.780,0.349,0.0297,25.2,27.3,0.20
62079,rad_pct_mean,BXD49,1149,f,25.3,4,0.995,0.497,0.0393,24.1,26.5,-0.74
62079,rad_pct_mean,BXD50,1150,f,26.4,5,0.533,0.238,0.0202,25.5,27.0,0.29
62079,rad_pct_mean,BXD51,1151,f,27.1,5,1.05,0.468,0.0386,25.6,28.3,0.95
62079,rad_pct_mean,BXD6,1106,f,26.4,5,0.338,0.151,0.0128,26.0,26.9,0.29
62079,rad_pct_mean,BXD61,1161,f,25.1,5,0.482,0.215,0.0192,24.5,25.6,-0.93
62079,rad_pct_mean,BXD62,1162,f,24.2,5,1.18,0.529,0.0488,22.6,26.0,-1.77
62079,rad_pct_mean,BXD65,1165,f,24.9,3,1.48,0.855,0.0595,23.2,25.8,-1.12
62079,rad_pct_mean,BXD66,1166,f,25.9,2,0.0141,0.0100,0.000547,25.9,25.9,-0.18
62079,rad_pct_mean,BXD68,1168,f,27.0,2,0.0424,0.0300,0.00157,26.9,27.0,0.86
62079,rad_pct_mean,BXD69,1169,f,26.5,4,0.998,0.499,0.0377,25.2,27.3,0.39
62079,rad_pct_mean,BXD70,1170,f,26.7,5,1.12,0.500,0.0419,25.5,28.5,0.57
62079,rad_pct_mean,BXD73,1173,f,26.4,5,1.88,0.840,0.0711,23.9,28.8,0.29
62079,rad_pct_mean,BXD75,1175,f,26.4,5,1.17,0.521,0.0442,25.2,28.3,0.29
62079,rad_pct_mean,BXD77,1177,f,26.5,2,0.905,0.640,0.0341,25.9,27.2,0.39
62079,rad_pct_mean,BXD8,1108,f,23.6,5,1.42,0.636,0.0603,21.6,25.6,-2.34
62079,rad_pct_mean,BXD80,1180,f,27.8,5,0.991,0.443,0.0357,26.3,28.8,1.61
62079,rad_pct_mean,BXD81,1181,f,25.3,5,1.55,0.694,0.0614,22.9,26.9,-0.74
62079,rad_pct_mean,BXD84,1184,f,26.0,5,0.919,0.411,0.0353,24.9,26.9,-0.08
62079,rad_pct_mean,BXD85,1185,f,26.1,2,0.0636,0.0450,0.00244,26.1,26.2,0.01
62079,rad_pct_mean,BXD86,1186,f,26.0,5,1.21,0.541,0.0465,24.6,27.5,-0.08
62079,rad_pct_mean,BXD87,1187,f,27.2,5,1.08,0.481,0.0396,25.7,28.6,1.04
62079,rad_pct_mean,BXD89,1189,f,27.2,5,1.98,0.885,0.0728,24.6,29.4,1.04
62079,rad_pct_mean,BXD90,1190,f,24.8,3,0.719,0.415,0.0290,24.1,25.6,-1.21
62079,rad_pct_mean,BXD92,1192,f,24.8,1,0,0,0,24.8,24.8,-1.21
62079,rad_pct_mean,BXD96,1196,f,25.3,5,0.944,0.422,0.0373,24.4,26.7,-0.74
62079,rad_pct_mean,BXD97,1197,f,25.4,5,2.20,0.985,0.0867,22.6,27.5,-0.65
62079,rad_pct_mean,BXD98,1198,f,26.3,2,0.240,0.170,0.00914,26.1,26.5,0.20
62079,rad_pct_mean,C57BL/6J,7,f,25.3,5,0.913,0.408,0.0361,24.5,26.8,-0.74
62079,rad_pct_mean,DBA/2J,8,f,26.7,5,0.746,0.334,0.0280,25.5,27.5,0.57
62079,rad_pct_mean,BXD1,1101,m,28.1,1,0,0,0,28.1,28.1,1.32
62079,rad_pct_mean,BXD100,1100,m,26.8,5,1.13,0.504,0.0420,25.4,28.3,0.23
62079,rad_pct_mean,BXD101,1091,m,26.3,4,0.474,0.237,0.0180,25.6,26.6,-0.20
62079,rad_pct_mean,BXD102,1092,m,25.4,5,0.953,0.426,0.0375,24.6,26.8,-0.96
62079,rad_pct_mean,BXD11,1111,m,26.6,5,1.45,0.649,0.0546,24.6,28.7,0.06
62079,rad_pct_mean,BXD13,1113,m,25.0,5,0.954,0.426,0.0382,23.5,26.0,-1.29
62079,rad_pct_mean,BXD14,1114,m,27.2,5,0.444,0.198,0.0163,26.6,27.6,0.56
62079,rad_pct_mean,BXD15,1115,m,26.9,5,0.677,0.303,0.0251,26.6,28.1,0.31
62079,rad_pct_mean,BXD16,1116,m,25.7,5,1.43,0.637,0.0555,23.4,27.0,-0.70
62079,rad_pct_mean,BXD18,1118,m,26.5,1,0,0,0,26.5,26.5,-0.03
62079,rad_pct_mean,BXD19,1119,m,27.1,1,0,0,0,27.1,27.1,0.48
62079,rad_pct_mean,BXD2,1102,m,28.2,5,1.70,0.758,0.0602,26.3,30.9,1.41
62079,rad_pct_mean,BXD21,1121,m,25.5,6,0.538,0.220,0.0211,24.9,26.4,-0.87
62079,rad_pct_mean,BXD27,1127,m,27.7,5,0.996,0.445,0.0360,26.8,29.2,0.98
62079,rad_pct_mean,BXD28,1128,m,27.9,5,0.950,0.425,0.0341,26.8,29.4,1.15
62079,rad_pct_mean,BXD31,1131,m,26.5,4,0.799,0.399,0.0302,25.4,27.3,-0.03
62079,rad_pct_mean,BXD32,1132,m,25.9,5,1.83,0.817,0.0706,23.1,27.7,-0.53
62079,rad_pct_mean,BXD33,1133,m,27.0,1,0,0,0,27.0,27.0,0.39
62079,rad_pct_mean,BXD34,1134,m,28.4,1,0,0,0,28.4,28.4,1.57
62079,rad_pct_mean,BXD39,1139,m,26.8,5,0.856,0.383,0.0319,25.4,27.7,0.23
62079,rad_pct_mean,BXD40,1140,m,25.9,5,0.603,0.270,0.0233,25.2,26.8,-0.53
62079,rad_pct_mean,BXD42,1142,m,25.1,5,0.617,0.276,0.0246,24.4,26.0,-1.21
62079,rad_pct_mean,BXD43,1143,m,28.2,5,1.38,0.618,0.0490,25.9,29.5,1.41
62079,rad_pct_mean,BXD44,1144,m,25.4,5,0.846,0.378,0.0333,24.0,26.2,-0.96
62079,rad_pct_mean,BXD48,1148,m,26.7,5,1.34,0.601,0.0504,25.6,28.9,0.14
62079,rad_pct_mean,BXD49,1149,m,26.5,5,1.23,0.549,0.0463,25.2,28.4,-0.03
62079,rad_pct_mean,BXD50,1150,m,26.3,5,1.05,0.470,0.0400,24.8,27.5,-0.20
62079,rad_pct_mean,BXD51,1151,m,26.9,5,1.20,0.538,0.0447,25.5,28.6,0.31
62079,rad_pct_mean,BXD6,1106,m,26.0,4,0.741,0.370,0.0285,25.1,26.9,-0.45
62079,rad_pct_mean,BXD61,1161,m,23.8,5,1.75,0.782,0.0734,20.8,25.0,-2.30
62079,rad_pct_mean,BXD62,1162,m,25.5,5,1.10,0.493,0.0432,23.9,26.9,-0.87
62079,rad_pct_mean,BXD65,1165,m,25.8,5,0.929,0.415,0.0360,24.2,26.6,-0.62
62079,rad_pct_mean,BXD66,1166,m,26.6,2,0.368,0.260,0.0138,26.3,26.9,0.06
62079,rad_pct_mean,BXD68,1168,m,28.5,3,1.07,0.619,0.0376,27.3,29.2,1.66
62079,rad_pct_mean,BXD69,1169,m,25.9,5,1.23,0.551,0.0474,24.5,27.4,-0.53
62079,rad_pct_mean,BXD70,1170,m,26.3,5,0.508,0.227,0.0193,25.7,27.1,-0.20
62079,rad_pct_mean,BXD71,1171,m,29.3,1,0,0,0,29.3,29.3,2.33
62079,rad_pct_mean,BXD73,1173,m,26.0,5,1.12,0.499,0.0429,24.9,27.7,-0.45
62079,rad_pct_mean,BXD75,1175,m,25.9,5,1.50,0.670,0.0580,23.6,27.7,-0.53
62079,rad_pct_mean,BXD77,1177,m,26.9,2,1.56,1.10,0.0579,25.8,28.0,0.31
62079,rad_pct_mean,BXD8,1108,m,24.0,5,0.688,0.308,0.0286,23.4,24.8,-2.14
62079,rad_pct_mean,BXD80,1180,m,28.3,5,1.36,0.607,0.0480,26.9,29.9,1.49
62079,rad_pct_mean,BXD81,1181,m,25.7,5,0.730,0.326,0.0284,25.1,26.9,-0.70
62079,rad_pct_mean,BXD84,1184,m,26.0,5,1.67,0.747,0.0641,24.2,28.3,-0.45
62079,rad_pct_mean,BXD85,1185,m,27.9,2,0.332,0.235,0.0119,27.7,28.2,1.15
62079,rad_pct_mean,BXD86,1186,m,26.9,4,1.14,0.569,0.0423,25.5,28.2,0.31
62079,rad_pct_mean,BXD87,1187,m,27.4,5,0.985,0.441,0.0359,26.1,28.6,0.73
62079,rad_pct_mean,BXD89,1189,m,26.7,5,1.21,0.540,0.0451,24.7,27.7,0.14
62079,rad_pct_mean,BXD90,1190,m,24.3,3,1.41,0.812,0.0579,22.9,25.7,-1.88
62079,rad_pct_mean,BXD92,1192,m,24.6,1,0,0,0,24.6,24.6,-1.63
62079,rad_pct_mean,BXD96,1196,m,26.3,5,1.04,0.465,0.0395,25.5,27.9,-0.20
62079,rad_pct_mean,BXD97,1197,m,27.2,4,0.797,0.399,0.0293,26.7,28.4,0.56
62079,rad_pct_mean,BXD98,1198,m,27.1,4,1.35,0.677,0.0501,26.0,29.0,0.48
62079,rad_pct_mean,C57BL/6J,7,m,25.4,5,1.33,0.594,0.0524,24.0,27.3,-0.96
62079,rad_pct_mean,DBA/2J,8,m,28.5,5,0.645,0.288,0.0227,27.6,29.2,1.66
62080,lacun_L,BXD1,1101,f,119676,1,0,0,0,119676,119676,1.46
62080,lacun_L,BXD100,1100,f,98986,5,15141,6771,0.153,78562,119607,0.52
62080,lacun_L,BXD101,1091,f,107342,3,20169,11645,0.188,89283,129107,0.90
62080,lacun_L,BXD102,1092,f,93376,5,18175,8128,0.195,74756,117209,0.27
62080,lacun_L,BXD11,1111,f,78058,5,23950,10711,0.307,49725,112705,-0.43
62080,lacun_L,BXD13,1113,f,87432,5,9512,4254,0.109,73804,96762,0.00
62080,lacun_L,BXD14,1114,f,90980,5,15372,6875,0.169,71226,110935,0.16
62080,lacun_L,BXD15,1115,f,86075,5,5845,2614,0.0679,78013,92197,-0.07
62080,lacun_L,BXD16,1116,f,98031,5,14687,6568,0.150,74625,110845,0.48
62080,lacun_L,BXD18,1118,f,106359,1,0,0,0,106359,106359,0.86
62080,lacun_L,BXD19,1119,f,138929,1,0,0,0,138929,138929,2.34
62080,lacun_L,BXD2,1102,f,74195,5,5485,2453,0.0739,67277,80212,-0.61
62080,lacun_L,BXD21,1121,f,98451,5,32418,14498,0.329,76350,151235,0.50
62080,lacun_L,BXD27,1127,f,109158,5,55431,24789,0.508,64953,204150,0.98
62080,lacun_L,BXD28,1128,f,67351,5,16209,7249,0.241,53221,92828,-0.92
62080,lacun_L,BXD31,1131,f,94079,5,19231,8600,0.204,67859,120744,0.30
62080,lacun_L,BXD32,1132,f,65140,5,3398,1519,0.0522,60593,68170,-1.02
62080,lacun_L,BXD34,1134,f,112908,1,0,0,0,112908,112908,1.15
62080,lacun_L,BXD39,1139,f,61996,5,13077,5848,0.211,43631,73739,-1.16
62080,lacun_L,BXD40,1140,f,87407,5,16488,7374,0.189,68294,112749,0.00
62080,lacun_L,BXD42,1142,f,91078,5,10745,4805,0.118,74756,102158,0.16
62080,lacun_L,BXD43,1143,f,90098,5,12782,5716,0.142,80762,111695,0.12
62080,lacun_L,BXD44,1144,f,82034,5,10694,4783,0.130,67503,97549,-0.25
62080,lacun_L,BXD48,1148,f,75312,5,17297,7735,0.230,52932,99972,-0.55
62080,lacun_L,BXD49,1149,f,95559,4,9020,4510,0.0944,82795,101963,0.37
62080,lacun_L,BXD50,1150,f,67045,5,11259,5035,0.168,55696,80808,-0.93
62080,lacun_L,BXD51,1151,f,76184,5,10051,4495,0.132,62793,90633,-0.51
62080,lacun_L,BXD6,1106,f,88934,5,24598,11000,0.277,59649,124729,0.06
62080,lacun_L,BXD61,1161,f,68352,5,5699,2549,0.0834,58612,73432,-0.87
62080,lacun_L,BXD62,1162,f,67650,5,11242,5028,0.166,52498,82538,-0.90
62080,lacun_L,BXD65,1165,f,74960,3,9050,5225,0.121,68941,85368,-0.57
62080,lacun_L,BXD66,1166,f,80807,2,5047,3569,0.0625,77238,84376,-0.30
62080,lacun_L,BXD68,1168,f,87590,2,6368,4503,0.0727,83086,92093,0.00
62080,lacun_L,BXD69,1169,f,78898,4,10509,5255,0.133,67340,88090,-0.39
62080,lacun_L,BXD70,1170,f,69979,5,11694,5230,0.167,54401,82257,-0.80
62080,lacun_L,BXD73,1173,f,96722,5,17263,7720,0.178,77467,121030,0.42
62080,lacun_L,BXD75,1175,f,83298,5,13111,5863,0.157,67954,100603,-0.19
62080,lacun_L,BXD77,1177,f,92890,2,11240,7948,0.121,84943,100838,0.24
62080,lacun_L,BXD8,1108,f,82935,5,17350,7759,0.209,59883,103070,-0.21
62080,lacun_L,BXD80,1180,f,83180,5,8879,3971,0.107,74345,97204,-0.20
62080,lacun_L,BXD81,1181,f,76362,5,8670,3877,0.114,63925,88107,-0.51
62080,lacun_L,BXD84,1184,f,93235,5,14485,6478,0.155,78828,108301,0.26
62080,lacun_L,BXD85,1185,f,102984,2,7168,5069,0.0696,97915,108052,0.70
62080,lacun_L,BXD86,1186,f,64205,5,5593,2501,0.0871,58763,70583,-1.06
